instance,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_58,feature_59,feature_60,feature_61,feature_62,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_56,feature_57
instance_1487,400.0,8520.0,400.0,8520.0,0.0,0.0,0.1876,1.5296,2.6096,0.8,4.0,3.3996,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.3484,0.1652,0.2592,13.4304,0.3032,0.258,0.0,1.132,11.1208,0.0396,0.824,0.0244,0.064,11.06,0.7924,0.1836,0.0468,0.1764,0.186,0.4796,0.2272,0.3776,0.5616,16.2764,0.464,0.2112,0.3888,0.5624,4.0948,10.6668,0.7072,8.0,12.0,2.546,17156.4,0.0672,16836.0,17672.0,17672.0,16836.0,17460.0,16892.0,17236.0,94.152,0.1168,90.864,99.5,99.5,90.864,96.244,92.164,94.86,0.622,3.0968,0.0064,2.0152,1.232,0.1112,0.9524,0.2288,0.5576,0.0068,2.1576,0.0008,0.0176,0.012,0.0028,0.0084,0.004,0.006,36.0812,1.1612,80.44,0.6736,80.0,64.0,96.0,6.4172,1.0384,3.492,0.3208,32.3912,1.2416,80.196,0.6832,80.0,64.0,100.0,4.7832,1.706,3.4364,0.326,2.2616,2.8668
instance_39,1192.0,8704.0,1192.0,8704.0,0.0,0.0,0.5476,1.458,3.4032,0.0,4.0,6.8476,0.0608,0.6172,0.0536,0.0804,3.6524,0.0,0.0,0.0,0.0608,1.3548,0.044,0.1324,5.9952,0.0992,0.1852,0.0,0.8,3.3952,0.0144,0.8368,0.0092,0.024,7.452,0.998,0.016,0.4796,0.0112,0.0204,0.098,1.2728,0.0624,0.2152,12.0464,1.8524,0.7236,1.3048,2.684,12.2508,24.0404,0.0664,24.0,28.0,0.226,11470.4,1.116,4328.0,15064.0,15064.0,4328.0,13696.0,10572.0,12172.0,112.812,0.8368,69.384,153.656,153.656,69.384,123.272,102.664,111.404,0.1536,5.7908,0.0,1.1812,0.588,0.0008,0.1916,0.0072,0.0684,0.444,0.99,0.328,0.8968,0.604,0.3412,0.4804,0.3576,0.4176,92.5,0.5888,188.248,0.4224,188.0,164.0,212.0,6.3004,0.4528,3.8476,0.1352,92.928,0.5644,188.34,0.4276,188.0,164.0,212.0,4.168,1.6812,3.852,0.1332,0.8928,2.0156
instance_786,3480.0,99296.0,3480.0,99296.0,0.0,0.0,0.14,1.9944,2.3508,0.0,4.0,2.4884,0.014,1.2124,0.0092,0.1332,0.39,0.0,0.07,3.9952,0.014,0.0028,0.0136,0.014,0.092,1.3024,0.0028,1.2704,1.3648,0.1008,0.0068,0.7096,0.0044,0.01,12.5904,2.0384,0.0184,0.0016,0.018,0.0184,0.0184,1.8972,0.0092,0.2664,0.506,0.1748,0.2812,0.1388,0.2712,0.39,12.0,0.0,12.0,12.0,0.0,10582.0,0.7816,5520.0,13644.0,12920.0,9588.0,12624.0,9808.0,10448.0,159.46,0.6732,123.252,227.408,174.236,128.576,167.4,133.276,161.764,2.1072,0.006,2.0744,2.186,2.1072,2.1072,2.1072,2.1072,2.1072,0.0,0.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1112.28,0.164,1112.0,1048.0,1172.0,44.012,0.204,3.9984,0.0016,5.0496,2.2776,1113.52,0.1588,1116.0,1056.0,1168.0,35.972,1.0948,3.9988,0.0012,2.8688,3.8008
instance_342,280.0,24920.0,280.0,24920.0,0.0,0.0,0.0448,1.26,2.7204,0.5716,4.0,4.0412,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.1228,0.3712,0.434,14.3992,0.1208,0.0856,0.0,0.4244,7.9288,0.026,0.6008,0.018,0.034,11.8392,0.2592,0.0444,0.0,0.0444,0.0444,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,17756.0,0.076,17484.0,18368.0,18368.0,17484.0,18048.0,17488.0,17648.0,102.416,0.036,100.432,103.156,103.156,100.432,103.092,102.476,102.676,0.2448,2.7344,0.0004,0.7992,0.498,0.0448,0.3424,0.1204,0.2224,0.0004,1.2016,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0004,35.4808,1.058,48.152,0.8248,48.0,36.0,60.0,8.0828,1.2392,3.5176,0.3964,34.2588,1.0448,48.268,0.8308,48.0,36.0,60.0,7.1756,1.6916,3.4924,0.4032,2.7176,3.0368
instance_520,1040000.0,2832000.0,121908.0,564000.0,30.0928,16.022,0.862,1.8396,3.1572,0.0,4.0,5.9292,0.0004,1.8256,0.0004,0.002,4.8868,0.0,0.9432,2.8324,0.0004,1.5336,0.0,0.0016,11.3232,0.5612,0.652,0.0,4.0,11.2124,0.0,1.9592,0.0,0.0008,9.898,1.9864,0.0004,1.7776,0.0,0.0016,0.0008,1.8388,0.0,0.0028,14.3736,1.0076,1.35,0.1784,2.564,13.8452,335.384,0.666,236.0,452.0,14.2332,2417.0,0.9476,408.0,3064.0,3036.0,1892.0,2812.0,2224.0,2520.0,33.9132,1.1248,24.2348,70.116,40.256,26.5208,36.8308,27.7324,32.5756,1.0688,3.5,0.0,4.0,2.592,0.1188,1.488,0.368,0.7296,0.2472,4.9708,0.0,1.9216,0.822,0.0148,0.2696,0.0476,0.15,5722.0,1.3268,26950.0,0.0048,26950.0,26928.0,26928.0,3.3012,1.5572,3.3084,0.1212,7453.6,0.0508,27098.8,0.0428,27048.0,26772.0,27408.0,0.9948,0.9224,3.3952,0.0144,0.1316,0.3836
instance_1565,2880.0,109440.0,2160.0,106560.0,1.3332,0.108,0.0812,4.0,0.0,4.0,4.0,0.0,0.044,2.3484,0.0148,0.0888,2.6,0.0,0.0812,0.0812,0.044,0.0,0.044,0.044,0.0,0.0272,0.0,0.0272,0.0272,0.0,0.022,0.0,0.022,0.022,0.0,3.0204,0.0808,0.0,0.0808,0.0808,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,2628.16,5.3576,888.0,14776.0,2640.0,1012.0,2344.0,1112.0,1712.0,107.844,0.5244,91.076,152.632,126.476,91.392,114.336,97.06,105.972,1.828,0.0004,1.8272,1.8284,1.8284,1.828,1.828,1.828,1.828,0.0008,0.0016,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,2.5008,4.6312,548.56,0.3056,548.0,492.0,604.0,28.1172,0.7464,3.9792,0.0076,0.1872,28.6856,549.52,0.3084,548.0,496.0,604.0,24.1096,1.0968,3.9784,0.0076,3.3996,3.774
instance_904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance_1123,1068.0,94988.0,660.0,38116.0,2.4728,5.9684,0.0692,1.7316,2.3268,0.0,4.0,8.444,0.1284,1.1944,0.0484,0.3392,6.0492,0.0,0.2216,0.2232,0.1284,2.85,0.0004,0.3892,13.996,1.0436,1.4932,0.0,4.0,8.7012,0.052,3.1452,0.0,0.3496,13.5432,1.918,0.0256,1.972,0.0048,0.0544,,,,,,,,,,,14.3416,0.5496,12.0,16.0,2.714,12144.0,0.0,12144.0,12144.0,12144.0,12144.0,12144.0,12144.0,12144.0,52.916,0.0,52.916,52.916,52.916,52.916,52.916,52.916,52.916,1.608,3.728,0.0156,4.0,3.6808,0.1576,3.3088,0.3552,0.7452,0.7464,4.0556,0.0,4.0,1.4736,0.0004,1.4276,0.0144,0.5824,30.9408,2.644,140.38,0.502,140.0,120.0,164.0,29.8404,1.4964,3.958,0.0984,43.756,0.4656,139.96,0.516,140.0,116.0,164.0,37.5836,1.47,3.9932,0.0148,1.6848,3.4112
instance_1386,234240.0,3116000.0,71028.0,1736000.0,9.1916,3.178,0.1636,1.9504,3.8492,0.0,4.0,4.3644,0.0004,2.322,0.0004,0.0108,2.6372,0.0,3.192,3.6032,0.0004,3.7536,0.0,0.002,6.8048,1.7496,1.6928,0.0,3.7552,6.6068,0.0004,4.1124,0.0,0.0012,11.7072,2.7032,0.0004,3.8916,0.0,0.002,,,,,,,,,,,39.3332,0.7208,32.0,48.0,5.4088,611.2,2.6252,148.0,1176.0,1176.0,184.0,916.0,212.0,848.0,240.524,0.688,192.492,329.944,329.944,200.208,265.392,204.68,243.932,1.836,3.7424,0.0,3.918,3.868,0.0544,3.8648,0.1908,1.3772,0.1044,4.3912,0.0,0.7176,0.1428,0.018,0.1404,0.036,0.1076,50496.0,6.5096,14745.2,3.4644,21988.0,0.0,21988.0,63.396,4.988,4.7784,1.2364,3159.2,1.424,22176.0,0.0712,22068.0,21716.0,22504.0,8.7944,4.75,3.928,0.0108,0.9812,1.7104
instance_1018,1052000.0,3128000.0,165160.0,1308000.0,21.4804,5.5788,0.5056,1.4932,2.8556,0.0,4.0,7.3116,0.0004,1.5296,0.0,0.0036,6.6852,0.0,0.5164,1.7768,0.0004,6.114,0.0,0.0072,11.6992,0.7272,0.6264,0.0,3.754,10.9676,0.0,7.912,0.0,0.0036,9.9448,1.9012,0.0004,5.6208,0.0,0.0052,,,,,,,,,,,30.3332,0.32,24.0,36.0,3.6704,1024.8,2.3972,140.0,2036.0,2020.0,308.0,1472.0,316.0,1200.0,53.864,0.7548,39.416,84.0,63.008,44.344,59.032,46.108,51.928,2.42,1.5528,0.0,4.0,3.3988,0.6968,3.0188,2.1832,2.6476,0.3044,3.1132,0.0,1.8192,0.5956,0.0012,0.4736,0.0984,0.2956,3796.0,0.0,45508.0,0.0,45508.0,45508.0,45508.0,2.2864,0.0,3.5204,0.0,9358.4,2.5152,36536.0,2.2368,45400.0,0.0,45472.0,2.8616,5.1324,3.8428,0.5448,0.0844,0.4684
instance_116,76000.0,319200.0,74172.0,317180.0,0.0984,0.0256,0.9356,1.9844,2.348,0.0,4.0,2.832,0.0008,0.2512,0.0008,0.0012,0.6136,0.0,0.0,3.864,0.0008,1.1588,0.0,0.002,10.8532,0.9096,0.6896,0.0,4.0,13.4628,0.0004,1.612,0.0,0.0016,9.3664,1.9844,0.0012,1.1724,0.0,0.004,0.0008,0.9744,0.0004,0.0024,11.8476,0.4092,0.9744,0.154,1.3332,8.9884,21.964,0.364,20.0,24.0,2.772,31.238,1.6452,8.0,100.0,48.0,20.0,36.0,24.0,28.0,271.848,1.2024,144.924,972.0,361.5,190.5,311.332,218.8,259.428,1.5644,2.3316,0.0004,4.0,2.8144,0.3388,2.268,0.7988,1.5348,0.3688,2.6568,0.01,3.702,0.6972,0.1108,0.496,0.1864,0.3168,2992.0,3.102,13409.2,1.9604,16026.0,0.0,16240.0,3.1056,2.9572,3.6472,0.7136,1620.84,1.8392,16162.4,0.0532,16190.0,15924.0,16312.0,0.6288,5.9492,3.3356,0.092,0.9088,1.0768
instance_1608,353408.0,1052000.0,95280.0,544000.0,10.8368,3.75,0.7028,1.824,3.0328,0.0,4.0,6.8192,0.0004,1.4752,0.0004,0.0072,5.9628,0.0,0.9436,2.538,0.0004,4.772,0.0004,0.0084,12.5012,0.5072,0.4768,0.0,3.2592,11.584,0.0004,5.1132,0.0,0.0028,10.5644,1.8704,0.0004,4.0688,0.0,0.006,,,,,,,,,,,45.924,0.2372,36.0,48.0,3.68,2410.16,1.1408,588.0,3256.0,3156.0,1596.0,2820.0,2180.0,2572.0,103.368,9.3536,25.2728,940.56,41.436,29.404,37.9264,31.1708,33.0112,1.4216,2.8764,0.0,4.0,2.8696,0.0888,2.3104,0.5008,1.3572,0.196,3.5452,0.0,1.1436,0.4352,0.0036,0.3112,0.0488,0.156,3882.68,2.49,25006.8,0.0136,25028.0,24912.0,25028.0,3.3324,2.9204,3.4872,0.1476,6901.2,2.2756,23490.0,1.1068,25080.0,24892.0,25408.0,1.7964,5.7284,3.7644,0.62,0.2492,1.0
instance_550,8280.0,636000.0,5256.0,353204.0,2.3012,3.1976,0.0596,3.1,1.3816,0.8,4.0,3.7384,0.016,2.072,0.0092,0.0456,3.9928,0.0,0.0,2.1376,0.016,1.6336,0.0044,0.0456,23.9472,1.2816,1.2244,0.0,3.9296,15.8912,0.0032,2.6388,0.0,0.0136,19.6072,0.4016,0.0224,0.6144,0.012,0.03,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,2478.32,1.6588,1476.0,5436.0,3340.0,1748.0,2904.0,1776.0,2128.0,130.484,0.6748,113.42,185.144,170.3,114.204,134.216,118.824,123.516,2.3016,1.9956,0.0012,3.9976,3.9644,0.5948,3.1792,1.386,2.4024,0.0,22.7476,0.0,0.0184,0.0,0.0,0.0,0.0,0.0,218.688,0.9616,1735.24,0.5628,1764.0,1664.0,1868.0,30.2632,0.9072,3.9472,0.022,221.612,0.754,1759.32,0.152,1766.0,1676.0,1832.0,13.2636,1.3524,3.9436,0.0108,1.5428,2.086
instance_571,200292.0,840000.0,82236.0,480000.0,5.7424,2.9924,0.6836,1.6372,1.7356,0.0,4.0,4.1424,0.0008,0.7452,0.0004,0.0008,3.6684,0.0,0.322,2.1136,0.0008,2.0488,0.0,0.002,10.2316,0.0756,0.1532,0.0,1.6,3.2916,0.0004,2.0044,0.0,0.0008,9.226,2.1164,0.0004,2.0788,0.0,0.0008,0.0012,1.71,0.0,0.0028,14.922,1.0184,1.1272,0.3548,2.3236,13.1312,53.044,0.1324,52.0,56.0,2.2948,996.4,1.1832,552.0,2032.0,1364.0,720.0,1088.0,800.0,936.0,30.058,0.8084,20.42,57.072,36.46,24.2712,31.106,26.274,29.0828,0.3004,7.6144,0.0,3.0208,1.4596,0.0,0.2432,0.0004,0.0172,0.1232,2.914,0.0,0.8424,0.1788,0.0028,0.1668,0.0888,0.1048,6133.2,2.0668,16036.0,0.0112,16044.0,15988.0,16044.0,3.2988,3.216,3.3172,0.2924,7324.8,0.4716,15769.2,0.0364,15746.0,15628.0,15912.0,0.9744,5.814,3.3832,0.0928,0.1444,0.3776
instance_1320,672.0,8120.0,616.0,7448.0,0.3636,0.3608,0.3308,1.8504,4.194,0.0,4.0,3.9728,0.0772,4.0856,0.052,0.5716,1.3024,0.0,3.6176,3.6176,0.0772,0.0,0.0772,0.0772,0.0,1.1112,0.0,1.1112,1.1112,0.0,0.0356,1.336,0.0172,0.0496,8.6404,2.7348,0.1104,0.5772,0.0772,0.1352,0.0828,6.0056,0.028,0.8272,4.1756,0.5292,1.142,0.0464,0.604,3.2068,12.0,0.0,12.0,12.0,0.0,18618.0,0.2952,15564.0,19376.0,19376.0,15564.0,19356.0,18940.0,19240.0,166.24,0.8032,143.756,235.076,235.076,143.756,180.6,144.96,147.624,3.4368,0.0052,3.4284,3.444,3.4436,3.4292,3.4404,3.4348,3.4376,0.1512,0.074,0.1468,0.1572,0.1556,0.1476,0.1528,0.1488,0.1512,8.0,0.0,257.484,0.3852,256.0,224.0,288.0,25.7724,0.2992,3.996,0.0052,8.0,0.0,258.108,0.3896,260.0,224.0,292.0,25.9236,0.2924,3.996,0.0052,3.9312,3.9404
instance_1292,2800.0,56000.0,2800.0,56000.0,0.0,0.0,0.2,1.5076,2.61,0.8,4.0,3.3468,0.0284,0.0,0.0284,0.0284,0.0,0.0,0.0,0.0,0.0284,0.404,0.0204,0.0372,14.7812,0.3284,0.2576,0.0,1.4784,12.1824,0.0056,0.9488,0.002,0.0104,11.5632,0.758,0.0872,0.3084,0.066,0.1056,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,295.548,0.8556,200.0,576.0,372.0,232.0,316.0,256.0,284.0,200.348,0.2796,168.58,238.644,219.22,180.412,210.4,191.0,198.728,0.6884,2.8692,0.0012,2.542,1.376,0.0872,1.0156,0.2664,0.632,0.0112,2.7488,0.0016,0.0532,0.0208,0.004,0.0144,0.006,0.0092,153.04,0.684,537.32,0.2808,536.0,492.0,588.0,4.4348,0.8848,3.4292,0.1292,125.936,0.71,538.96,0.2768,540.0,492.0,588.0,1.7444,1.6508,3.3796,0.1232,1.956,2.43
instance_1028,217372.0,856000.0,47756.0,255740.0,14.2068,9.3684,0.7468,1.314,4.422,0.0,4.0,6.7712,0.0012,2.544,0.0008,0.0096,5.8372,0.0,2.058,2.9836,0.0012,2.8352,0.0004,0.0076,12.6496,0.7188,0.638,0.0,3.5788,12.8092,0.0004,2.87,0.0,0.0036,10.3896,2.4632,0.0012,3.2316,0.0004,0.0116,0.002,3.5744,0.0004,0.026,17.2868,0.5968,2.508,0.0308,2.9332,13.7712,55.596,0.2128,48.0,64.0,4.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9704,2.3728,0.0004,3.9984,3.4988,0.3064,3.0212,0.8904,2.0272,0.174,5.094,0.0,1.8092,0.4316,0.0048,0.2332,0.0268,0.0972,2789.24,10.7912,12427.2,1.2036,13456.0,13208.0,13564.0,5.0196,6.05,4.1544,2.0648,2301.16,0.1384,13474.4,0.05,13474.0,13276.0,13664.0,1.74,0.9428,3.696,0.0136,0.5256,2.0236
instance_812,52000.0,218400.0,50724.0,217052.0,0.1008,0.0248,0.9348,1.9796,2.3464,0.0,4.0,2.8372,0.0008,0.2552,0.0008,0.002,0.6236,0.0,0.0,3.862,0.0008,1.1672,0.0,0.0032,10.8752,0.9,0.68,0.0,4.0,13.4028,0.0004,1.6012,0.0,0.0016,9.356,1.9852,0.002,1.1812,0.0004,0.0068,0.0016,0.9784,0.0004,0.0044,11.8592,0.408,0.9696,0.148,1.3332,8.9712,20.152,0.1516,20.0,24.0,0.646,49.744,1.4884,20.0,124.0,72.0,28.0,60.0,36.0,44.0,237.476,0.8204,136.0,416.68,306.0,175.296,266.8,203.272,236.572,1.564,2.3292,0.0,4.0,2.8216,0.3368,2.2544,0.8084,1.538,0.3676,2.66,0.0084,2.718,0.7048,0.1096,0.4912,0.1844,0.3152,2320.0,4.7288,10032.8,1.3284,11036.0,10696.0,11236.0,3.0476,3.2796,3.6772,1.072,2165.4,10.7616,10528.0,0.9436,11116.0,10776.0,11296.0,0.258,0.9984,3.1404,0.9416,0.9172,1.2056
instance_1066,1012000.0,3004000.0,165748.0,1284000.0,20.376,5.3644,0.5168,1.5128,2.7816,0.0,4.0,7.0756,0.0004,1.5156,0.0,0.004,6.4756,0.0,0.484,1.8788,0.0004,8.2416,0.0,0.0512,11.508,0.6768,0.5892,0.0,3.8804,11.066,0.0,9.6688,0.0,0.026,10.078,1.816,0.0004,7.2056,0.0,0.0292,,,,,,,,,,,29.1428,0.248,28.0,32.0,2.3932,1107.2,1.7832,164.0,1960.0,1804.0,260.0,1528.0,884.0,1148.0,43.908,0.5556,33.4776,54.52,53.292,35.122,50.092,39.6964,44.152,2.322,1.6564,0.0,4.0,3.424,0.7008,2.9516,1.8252,2.5148,0.3148,3.0604,0.0,1.7836,0.5848,0.0036,0.4896,0.0988,0.2988,27812.0,4.762,22622.0,5.6568,22622.0,0.0,0.0,9.612,3.6648,5.1924,1.82,10277.6,3.3656,36243.2,2.2392,44436.0,0.0,45912.0,3.0136,5.3164,3.8832,0.6688,0.0776,0.3016
instance_583,1440.0,6120.0,1404.0,6072.0,0.1024,0.0316,0.9248,2.0284,2.3344,0.0,4.0,2.8232,0.0344,0.2216,0.034,0.0456,0.5248,0.0,0.0,3.884,0.0344,1.0472,0.016,0.0608,10.4592,0.89,0.6164,0.0,2.6668,13.1456,0.0168,1.5204,0.0028,0.0396,9.0744,1.9396,0.0672,1.016,0.0288,0.1184,0.052,0.8684,0.0184,0.0948,11.42,0.4408,0.9112,0.2488,1.0,8.9664,16.0,0.0,16.0,16.0,0.0,15866.4,0.034,15624.0,16084.0,16084.0,15624.0,15992.0,15796.0,15840.0,86.0,0.2044,78.232,92.036,92.036,78.232,90.772,82.112,86.368,1.5588,2.2592,0.0304,3.572,2.656,0.3488,2.264,0.8592,1.5404,0.3368,2.698,0.0196,1.108,0.6588,0.1032,0.4716,0.1596,0.2736,58.56,1.1324,311.044,0.3384,312.0,276.0,344.0,3.8704,0.814,3.4124,0.172,48.048,1.0504,311.388,0.3344,312.0,280.0,344.0,1.5916,1.5596,3.3652,0.1648,1.31,2.2564
instance_1362,688000.0,10440000.0,628000.0,10320000.0,0.3756,0.0464,0.2428,2.6804,2.6348,0.0,4.0,4.938,0.0,11.1864,0.0,0.0308,2.9152,0.0,3.4696,3.7028,0.0,32.5892,0.0,0.0512,15.484,1.694,1.068,0.0,3.9672,15.7432,0.0,25.78,0.0,0.026,14.8408,3.7372,0.0008,4.5224,0.0,0.0352,,,,,,,,,,,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.6472,0.0,4.0,3.9996,3.2992,3.9964,3.7592,3.9688,0.2396,6.532,0.0,2.0,0.8144,0.0004,0.3072,0.0044,0.0412,387304.0,0.0,0.0,0.0,0.0,0.0,0.0,557.2,0.0,4.7824,0.0,267768.0,0.0,0.0,0.0,0.0,0.0,0.0,149.168,0.0,4.5244,0.0,1.008,1.488
instance_1525,1760.0,7480.0,1712.0,7424.0,0.112,0.03,0.9224,1.9784,2.358,0.0,4.0,2.962,0.0284,0.2936,0.028,0.0468,0.7648,0.0,0.0,3.8232,0.0284,1.1804,0.0108,0.0624,10.8416,0.97,0.6988,0.0,4.0,13.5492,0.0136,1.6612,0.002,0.0344,9.3728,1.9484,0.056,1.1688,0.0216,0.1272,0.0428,1.0252,0.0152,0.1036,12.0148,0.4336,1.0112,0.1904,1.0256,9.3612,16.0,0.0,16.0,16.0,0.0,15458.4,0.0892,14992.0,15936.0,15936.0,14992.0,15812.0,15120.0,15560.0,103.2,0.0852,100.336,106.46,106.46,100.336,105.968,101.544,103.836,1.5784,2.3624,0.0072,4.0,2.8916,0.3448,2.3412,0.8128,1.5096,0.376,2.558,0.0132,1.1824,0.7224,0.1128,0.4868,0.1984,0.3216,52.976,1.37,378.904,0.3,380.0,344.0,416.0,3.758,0.8356,3.4216,0.1536,44.876,1.1852,377.792,0.2992,376.0,340.0,416.0,1.4724,1.524,3.3868,0.1452,1.3272,2.2968
instance_1196,5180.0,592000.0,5040.0,588000.0,0.1112,0.0352,0.0344,3.9952,0.0316,3.6924,4.0,0.4248,0.0096,8.7328,0.0064,0.2284,0.5464,0.0,3.8968,3.8968,0.0096,0.9712,0.004,0.014,19.11,1.176,0.2856,0.408,1.7416,11.5876,0.006,1.0872,0.0024,0.0096,16.358,3.8968,0.0344,0.0,0.0344,0.0344,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,1776.0,5.4304,120.0,5936.0,5936.0,120.0,5936.0,336.0,712.0,333.416,0.4052,294.696,373.284,373.284,294.696,373.284,305.732,359.952,3.5848,0.1012,3.328,3.7684,3.6996,3.4556,3.6552,3.5184,3.5968,0.0,17.8632,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,1367.72,29.8276,2379.92,0.5348,2424.0,2336.0,2504.0,217.18,0.9176,4.0712,0.5488,183.804,22.7884,2342.84,0.5328,2368.0,2300.0,2488.0,174.528,1.0424,4.0032,0.0312,3.508,3.8068
instance_1227,1800.0,7668.0,1780.0,7648.0,0.0448,0.0104,0.9308,1.974,2.324,0.0,4.0,2.554,0.0272,0.1824,0.0268,0.036,0.382,0.0,0.0,3.9228,0.0272,1.1316,0.0104,0.0648,10.6224,0.8844,0.692,0.0,4.0,13.1128,0.0132,1.63,0.0,0.0396,9.1996,1.9392,0.0532,1.1156,0.0208,0.1192,0.0404,0.9376,0.0168,0.09,11.5652,0.4372,0.946,0.1904,1.0,9.0712,16.0,0.0,16.0,16.0,0.0,15508.0,0.1116,14980.0,16196.0,16196.0,14980.0,16080.0,15128.0,15364.0,112.66,0.4908,99.252,140.652,140.652,99.252,125.88,104.056,106.676,1.6292,2.318,0.0024,4.0,2.958,0.3656,2.3312,0.8752,1.5828,0.376,2.4492,0.0316,1.3776,0.7068,0.1204,0.488,0.2088,0.342,53.58,1.3784,397.132,0.2948,396.0,360.0,436.0,3.7244,0.8456,3.4236,0.148,44.384,1.7748,398.476,0.3016,400.0,360.0,436.0,1.4652,1.7648,3.4008,0.522,1.3188,2.3672
instance_1092,2000.0,8520.0,1944.0,8464.0,0.1152,0.0264,0.9188,1.932,2.3696,0.0,4.0,2.9,0.0252,0.2756,0.0248,0.0412,0.7164,0.0,0.0,3.8336,0.0252,1.1896,0.0076,0.0584,10.8932,0.8876,0.6804,0.0,4.0,13.3064,0.012,1.6288,0.0,0.0284,9.3,1.9036,0.0492,1.1828,0.0152,0.1136,0.038,0.9872,0.0112,0.0868,11.8936,0.428,0.9776,0.186,1.1428,9.2504,16.0,0.0,16.0,16.0,0.0,15515.6,0.1132,14828.0,16288.0,16288.0,14828.0,16032.0,15260.0,15468.0,110.132,0.2112,102.42,119.108,119.108,102.42,118.852,106.356,108.452,1.56,2.2628,0.0064,4.0,2.7916,0.4264,2.1344,0.81,1.5476,0.348,2.7268,0.0096,1.5808,0.6876,0.1028,0.4648,0.172,0.2908,81.188,0.926,427.24,0.282,428.0,388.0,468.0,3.7876,0.8076,3.4324,0.1396,65.0,1.2124,427.0,0.2984,428.0,388.0,468.0,1.3668,1.6952,3.3832,0.436,1.266,2.2512
instance_55,880.0,3520.0,880.0,3520.0,0.0,0.0,1.0,2.0,2.3096,1.3332,4.0,2.2492,0.0544,0.0,0.0544,0.0544,0.0,0.0,0.0,4.0,0.0544,0.0,0.0544,0.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,1.1984,0.0136,0.0408,5.1616,2.0272,0.0272,0.1092,0.0228,0.0272,0.068,0.0436,0.0636,0.068,0.5004,1.2304,0.2476,1.2,1.7144,3.1112,24.1828,0.138,24.0,28.0,0.742,17739.2,0.0624,17320.0,18136.0,18136.0,17320.0,17876.0,17440.0,17872.0,112.332,0.136,107.024,117.252,117.252,107.024,115.74,108.512,114.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0004,0.168,0.168,0.168,0.168,0.168,0.168,0.168,72.336,0.9348,201.86,0.3948,200.0,176.0,228.0,4.9004,1.1588,3.7312,0.2292,48.644,0.7964,201.608,0.3924,200.0,176.0,228.0,1.9216,1.81,3.4968,0.19,2.2776,3.402
