instance,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_58,feature_59,feature_60,feature_61,feature_62,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_56,feature_57
instance_646,200.0,17800.0,200.0,17800.0,0.0,0.0,0.0448,1.2264,2.7612,0.5716,4.0,3.958,0.56,0.0,0.56,0.56,0.0,0.0,0.0,0.0,0.56,0.1392,0.524,0.6024,13.9008,0.136,0.1124,0.0,0.4576,8.402,0.0316,0.5884,0.0224,0.0424,10.3872,0.2248,0.044,0.0,0.044,0.044,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,18162.0,0.0488,17852.0,18496.0,18496.0,17852.0,18356.0,17984.0,18232.0,79.28,0.0416,78.304,80.992,80.992,78.304,79.256,78.932,79.128,0.2732,3.1716,0.006,0.8712,0.5828,0.028,0.4092,0.09,0.2324,0.0004,1.2932,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0004,26.89,1.1932,35.6472,0.9232,36.0,24.0,48.0,8.882,1.3436,3.5724,0.4576,24.7288,1.2168,35.7476,0.924,36.0,24.0,48.0,7.774,1.7256,3.4968,0.4624,2.814,3.1004
instance_1406,258796.0,1104000.0,139852.0,852000.0,3.402,1.198,0.658,1.4552,4.2588,0.0,4.0,6.9644,0.0004,2.4368,0.0004,0.002,5.7412,0.0,2.1904,2.8504,0.0004,4.0184,0.0,0.0056,12.5604,0.6868,0.578,0.0,3.3332,12.1768,0.0,3.512,0.0,0.0024,11.2392,2.474,0.0004,3.1268,0.0,0.0044,,,,,,,,,,,281.436,0.744,184.0,356.0,14.8788,1820.8,2.0776,172.0,3824.0,3208.0,680.0,2180.0,996.0,1812.0,50.84,0.91,16.0,67.092,61.936,40.668,59.916,46.04,50.392,2.0484,2.27,0.0,3.9704,3.4664,0.318,3.1268,1.0308,2.2876,0.1396,4.9584,0.0,0.9348,0.3568,0.0108,0.1988,0.0284,0.0696,40740.0,5.056,21386.0,5.6568,21386.0,0.0,0.0,15.7252,4.1084,6.1232,2.2804,8353.6,1.444,42692.0,0.0352,42572.0,42152.0,43084.0,2.8756,5.1324,3.7696,0.0908,0.2672,0.6824
instance_456,656000.0,3200000.0,49048.0,1988000.0,49.42,2.4432,0.0988,0.93,6.1304,0.0,4.0,6.2648,0.002,11.2076,0.0008,0.1928,6.6956,0.0,2.6812,3.0036,0.002,7.688,0.0,0.0236,22.84,1.6144,1.2384,0.0,3.9636,17.0128,0.0012,10.4272,0.0,0.022,17.5764,3.1876,0.0016,6.7968,0.0,0.0172,,,,,,,,,,,62.876,0.1144,60.0,64.0,2.3764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7496,1.8884,0.0,4.0,3.9156,0.528,3.8012,1.728,3.4004,0.6032,4.5104,0.0,2.0,1.8028,0.0008,1.1848,0.0448,0.2608,1708.0,5.5396,12093.2,2.6676,15970.0,0.0,15976.0,39.1632,2.9272,3.978,0.058,3367.32,1.0532,13515.2,1.9604,16196.0,0.0,16352.0,37.3812,2.7356,3.9916,0.0332,1.4312,3.3292
instance_605,1076000.0,3200000.0,173656.0,1364000.0,20.7892,5.386,0.5096,1.4944,2.83,0.0,4.0,7.0876,0.0004,1.5284,0.0,0.0036,6.5176,0.0,0.4852,1.8524,0.0004,7.0316,0.0,0.026,11.4204,0.6992,0.6004,0.0,3.8796,11.0244,0.0,8.6804,0.0,0.0128,10.0356,1.8736,0.0004,6.4316,0.0,0.0164,,,,,,,,,,,28.8812,0.2296,28.0,32.0,2.1092,1206.0,1.648,168.0,1756.0,1680.0,284.0,1632.0,816.0,1436.0,42.884,0.5848,26.3808,52.508,49.168,38.476,48.392,39.9312,43.648,2.4024,1.6216,0.0,4.0,3.4688,0.7024,3.0568,2.026,2.6172,0.308,3.1712,0.0,1.8528,0.5972,0.0032,0.4804,0.0924,0.294,5244.0,0.0,47396.0,0.0,47396.0,47396.0,47396.0,3.3632,0.0,3.5468,0.0,6433.2,0.146,47976.0,0.0548,47944.0,47204.0,47988.0,1.4156,1.0152,3.5912,0.0192,0.0812,0.2616
instance_98,14000.0,37376.0,10440.0,32264.0,1.364,0.6336,1.2944,1.8976,3.0436,0.0,4.0,5.412,0.0044,1.0272,0.0032,0.0108,4.3528,0.0,1.0288,3.284,0.0044,1.6008,0.0004,0.0188,10.2632,1.1492,0.838,0.0,4.0,11.9312,0.0024,1.9488,0.0,0.0096,8.5832,2.1164,0.0092,1.7364,0.0004,0.038,0.0068,1.7024,0.0008,0.0272,12.292,0.6412,1.6244,0.1508,2.6668,11.2996,22.726,0.3316,20.0,28.0,2.5716,4299.2,0.9632,2852.0,6412.0,5576.0,2892.0,5216.0,3532.0,4172.0,132.956,0.6512,98.384,185.216,158.476,110.312,148.244,115.768,134.84,1.716,2.3816,0.0012,4.0,3.1264,0.404,2.5192,0.8712,1.654,0.7248,2.41,0.0176,4.0,1.234,0.2352,0.9588,0.4132,0.6792,169.208,1.0192,2199.12,0.134,2200.0,2100.0,2296.0,2.3088,0.824,3.366,0.0704,146.916,0.654,2194.4,0.1316,2196.0,2104.0,2284.0,0.49,1.1192,3.3468,0.0628,0.9088,1.9468
instance_87,180.0,302400.0,180.0,302400.0,0.0,0.0,0.0024,4.0,0.0,4.0,4.0,0.0,1.0668,0.0,1.0668,1.0668,0.0,0.0,0.0,0.0,1.0668,0.0,1.0668,1.0668,0.0,0.0,0.0,0.0,0.0,0.0,0.5332,0.0,0.5332,0.5332,0.0,2.0,0.0024,0.0,0.0024,0.0024,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9952,0.0,1.9952,1.9952,1.9952,1.9952,1.9952,1.9952,1.9952,0.2524,79.6,10.8484,1.4452,12.0,8.0,16.0,25.8452,4.8204,3.7164,1.1048,0.0796,85.136,10.8344,1.466,12.0,8.0,16.0,27.9692,5.294,3.6644,1.2116,3.9908,3.9964
instance_1183,480.0,10224.0,480.0,10224.0,0.0,0.0,0.1876,1.5024,2.61,0.8,4.0,3.3336,0.1668,0.0,0.1668,0.1668,0.0,0.0,0.0,0.0,0.1668,0.38,0.1252,0.2192,13.8584,0.334,0.2364,0.0,1.1368,11.6992,0.0316,0.902,0.0156,0.0484,11.5148,0.7576,0.1808,0.0804,0.1704,0.1864,0.4024,0.2388,0.3176,0.496,16.4996,0.3936,0.2352,0.326,0.4716,3.9208,11.7312,0.3416,8.0,12.0,0.9856,16889.2,0.0524,16496.0,17276.0,17276.0,16496.0,17080.0,16828.0,16892.0,108.768,0.0984,105.964,114.132,114.132,105.964,111.496,106.42,108.908,0.6924,2.6164,0.0044,2.0868,1.3048,0.1932,0.9944,0.376,0.6228,0.0072,2.6592,0.0012,0.028,0.0132,0.0028,0.0092,0.004,0.006,40.1,1.15,96.196,0.6252,96.0,76.0,116.0,6.1856,1.0136,3.4824,0.2968,36.2076,1.2236,95.852,0.6356,96.0,76.0,116.0,4.3944,1.72,3.43,0.3184,2.2228,2.8412
instance_1433,764000.0,3196000.0,245524.0,1780000.0,8.4576,3.1744,0.5512,1.4884,4.0856,0.0,4.0,7.7584,0.0004,2.8696,0.0,0.002,6.4068,0.0,2.164,2.7264,0.0004,4.7964,0.0,0.0032,14.668,0.88,0.666,0.0,4.0,14.7392,0.0,4.874,0.0,0.0012,12.032,2.4296,0.0004,3.92,0.0,0.0028,,,,,,,,,,,288.312,0.1264,276.0,304.0,6.7156,852.68,3.5796,44.0,1912.0,1912.0,44.0,1828.0,44.0,756.0,223.504,3.128,59.676,464.0,464.0,59.676,464.0,68.224,184.74,2.3516,1.9544,0.0,4.0,3.658,0.5712,3.3456,1.4248,2.6564,0.1464,5.628,0.0,1.902,0.406,0.0008,0.1968,0.0148,0.0708,48416.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1928,0.0,4.7976,0.0,12282.0,1.1564,84344.0,0.02,84248.0,83956.0,84364.0,4.9672,3.5008,3.8632,0.0548,0.154,0.5096
instance_545,40000.0,168000.0,39044.0,166924.0,0.098,0.0256,0.9356,1.9984,2.3416,0.0,4.0,2.8592,0.0012,0.2544,0.0012,0.0024,0.6268,0.0,0.0,3.8604,0.0012,1.144,0.0,0.0036,10.7908,0.9184,0.6972,0.0,4.0,13.4744,0.0008,1.5836,0.0,0.002,9.2364,1.9596,0.0024,1.1588,0.0,0.0076,0.002,0.9788,0.0004,0.0044,11.8436,0.4116,0.9772,0.1668,1.6,9.0208,20.4916,0.2564,20.0,24.0,1.4904,70.688,1.3068,36.0,152.0,104.0,44.0,80.0,52.0,64.0,208.084,0.7128,128.332,327.112,255.6,162.856,233.6,179.528,208.0,1.5756,2.324,0.0004,4.0,2.8328,0.3524,2.2756,0.824,1.5356,0.3736,2.6188,0.0052,3.7768,0.7032,0.1176,0.4976,0.1956,0.3204,1269.12,3.5464,7996.4,1.0004,8454.0,8260.0,8600.0,2.3572,2.7072,3.4964,0.5836,646.08,1.7452,8549.2,0.0504,8544.0,8432.0,8692.0,0.378,6.1368,3.318,0.0656,0.948,1.3224
instance_22,480.0,2688.0,432.0,2640.0,0.4444,0.0728,0.6544,1.8396,4.1488,0.0,4.0,4.3948,0.1332,3.8152,0.074,0.6668,2.1124,0.0,3.2484,3.2484,0.1332,0.0,0.1332,0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,1.4236,0.012,0.0668,7.6852,2.5696,0.284,0.924,0.182,0.394,0.2376,3.7796,0.1272,1.1456,3.394,0.5784,1.5176,0.0992,0.7432,6.2912,12.0,0.0,12.0,12.0,0.0,19350.8,0.034,19116.0,19564.0,19564.0,19116.0,19476.0,19188.0,19472.0,119.764,0.0948,116.236,124.036,124.036,116.236,122.092,116.492,120.776,3.2556,0.0608,3.1104,3.3036,3.3032,3.2164,3.2968,3.224,3.2616,0.774,0.1916,0.7392,0.8792,0.8036,0.7392,0.8024,0.74,0.77,8.2292,0.4544,169.66,0.4912,168.0,144.0,196.0,11.8524,0.4432,3.9816,0.0204,8.0,0.0,169.992,0.4904,172.0,144.0,196.0,12.0084,0.412,3.98,0.0208,3.4832,3.6156
instance_933,220.0,19580.0,220.0,19580.0,0.0,0.0,0.0448,1.248,2.7164,0.5716,4.0,4.0008,0.5092,0.0,0.5092,0.5092,0.0,0.0,0.0,0.0,0.5092,0.146,0.4504,0.5492,14.9832,0.1192,0.086,0.0,0.3252,7.9484,0.032,0.538,0.022,0.0408,11.7428,0.25,0.044,0.0,0.044,0.044,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,18065.2,0.0408,17876.0,18348.0,18348.0,17876.0,18260.0,17884.0,18084.0,85.08,0.026,84.076,85.872,85.872,84.076,85.428,84.924,85.188,0.2412,2.79,0.0016,0.6344,0.5372,0.0568,0.3484,0.0956,0.1996,0.0004,1.7512,0.0,0.0008,0.0004,0.0,0.0004,0.0,0.0004,30.3016,1.114,38.6564,0.898,40.0,28.0,48.0,8.806,1.284,3.5704,0.4328,27.8952,1.1304,38.61,0.9256,40.0,28.0,48.0,7.6732,1.6724,3.5032,0.4472,2.7912,3.0796
instance_991,560.0,47600.0,560.0,47600.0,0.0,0.0,0.0472,1.2632,2.7092,0.5716,4.0,4.0452,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.1716,0.1784,0.2312,16.7996,0.1128,0.0936,0.0,0.5136,7.8896,0.0124,0.6728,0.0076,0.0172,12.4284,0.2492,0.0468,0.0,0.0468,0.0468,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,16744.0,0.1416,16160.0,17756.0,17756.0,16160.0,17056.0,16264.0,16484.0,176.46,0.0944,170.352,181.556,181.556,170.352,180.744,174.676,174.976,0.2296,3.1868,0.0004,0.9644,0.474,0.0308,0.3168,0.0884,0.206,0.0004,1.6044,0.0,0.0008,0.0008,0.0004,0.0004,0.0004,0.0004,53.516,0.8632,92.732,0.64,92.0,76.0,112.0,6.848,1.0444,3.4648,0.2976,53.796,0.9264,92.944,0.6404,92.0,76.0,112.0,5.6936,1.6656,3.4804,0.3056,2.5808,2.9552
instance_534,400.0,8520.0,400.0,8520.0,0.0,0.0,0.1876,1.5228,2.5624,0.8,4.0,3.3572,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.3936,0.1464,0.2404,13.994,0.35,0.2624,0.0,1.4312,11.6296,0.038,0.966,0.0152,0.0656,11.346,0.7624,0.1828,0.0648,0.1708,0.186,0.4788,0.2592,0.3792,0.6028,16.768,0.464,0.22,0.3924,0.5564,4.2192,10.9092,0.6532,8.0,12.0,2.3436,17232.4,0.0672,16928.0,17828.0,17828.0,16928.0,17436.0,16976.0,17188.0,93.492,0.1396,89.556,99.7,99.7,89.556,95.136,89.96,94.112,0.7248,2.6464,0.0292,2.3192,1.3024,0.1236,1.062,0.2196,0.7788,0.008,3.0516,0.0012,0.0376,0.0164,0.0024,0.0104,0.004,0.0064,34.2764,1.2368,80.768,0.6644,80.0,64.0,100.0,6.4332,1.0284,3.502,0.3176,30.4736,1.2804,80.776,0.6624,80.0,64.0,96.0,4.794,1.7076,3.4488,0.3156,2.268,2.8696
instance_428,640.0,2560.0,640.0,2560.0,0.0,0.0,1.0,1.4624,3.706,0.0,4.0,3.9528,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0292,1.0504,0.0124,0.05,6.0296,1.1688,0.0344,0.3636,0.0312,0.0376,0.1312,0.0,0.1312,0.1312,0.0,2.13,0.0,2.13,2.13,0.0,32.9812,0.2088,32.0,36.0,2.2284,11224.4,0.3996,9520.0,13468.0,12984.0,9756.0,11952.0,10536.0,11068.0,94.904,0.3716,82.76,112.084,107.884,85.316,103.408,88.596,91.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5324,0.0004,1.5324,1.5332,1.5328,1.5324,1.5328,1.5324,1.5324,20.0784,2.1244,58.388,0.7136,60.0,44.0,72.0,4.2148,1.3248,3.1104,0.522,12.7336,2.164,58.272,0.7164,60.0,44.0,72.0,1.9472,2.2504,2.9448,0.4848,1.26,3.3784
instance_1436,275392.0,964000.0,94792.0,568000.0,7.6208,2.7796,0.6656,1.4296,4.1104,0.0,4.0,6.9504,0.0004,2.2024,0.0004,0.0032,5.9424,0.0,2.0452,2.6068,0.0004,3.3944,0.0,0.0048,12.89,0.63,0.614,0.0,3.6096,11.9984,0.0004,3.528,0.0,0.002,10.9004,2.4716,0.0008,3.01,0.0,0.0044,0.0012,3.6324,0.0,0.01,17.928,0.6616,2.4184,0.062,2.1332,13.6556,293.148,0.7328,204.0,404.0,15.5484,1505.68,1.392,596.0,2872.0,2296.0,900.0,1708.0,1084.0,1532.0,44.028,0.5976,32.8184,56.392,53.18,35.422,48.876,37.8268,44.948,2.282,1.9576,0.0096,3.9316,3.582,0.5296,3.3104,1.3652,2.3868,0.2464,4.8004,0.0,1.816,0.6904,0.0048,0.3324,0.0304,0.1228,1786.68,2.5272,27517.2,0.0348,27528.0,27272.0,27528.0,2.9516,1.9072,3.7148,0.0408,4045.6,0.0972,27408.0,0.0348,27412.0,26968.0,27636.0,1.5968,1.0484,3.8112,0.0064,0.2836,0.9236
instance_751,2496.0,155776.0,2400.0,153280.0,0.16,0.0652,0.0628,3.9928,0.0472,3.5,4.0,0.4492,0.0192,7.314,0.0132,0.3332,0.6572,0.0,3.8796,3.8796,0.0192,0.7632,0.0116,0.034,17.336,1.4108,0.3764,0.558,2.6104,12.376,0.0128,0.9648,0.0072,0.0264,15.1428,3.8796,0.0624,0.0,0.0624,0.0624,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,4597.2,4.3368,1296.0,16648.0,16648.0,1296.0,3628.0,2024.0,2920.0,294.06,0.718,219.844,388.968,388.968,219.844,340.892,255.572,278.256,3.562,0.1012,3.3084,3.8716,3.694,3.4548,3.62,3.4964,3.5604,0.0,7.986,0.0,0.0012,0.0004,0.0,0.0,0.0,0.0,24.3772,15.0544,1115.64,0.2472,1116.0,1052.0,1180.0,117.016,0.4072,3.9988,0.0104,24.5024,1.1248,1112.96,0.1692,1112.0,1056.0,1172.0,110.7,0.86,3.9988,0.0008,3.574,3.8912
instance_655,1080.0,4320.0,1080.0,4320.0,0.0,0.0,1.0,2.0,2.3096,1.3332,4.0,2.2492,0.0444,0.0,0.0444,0.0444,0.0,0.0,0.0,4.0,0.0444,0.0,0.0444,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0216,1.1568,0.0112,0.0332,4.9404,1.9556,0.022,0.0572,0.0184,0.0224,0.0556,0.0228,0.052,0.0556,0.1748,1.208,0.126,1.2,1.6,1.2288,24.1636,0.1312,24.0,28.0,0.6832,17746.0,0.1148,16832.0,18532.0,18532.0,16832.0,17924.0,17532.0,17888.0,124.432,0.1292,119.012,131.508,131.508,119.012,125.516,120.508,125.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0004,0.168,0.168,0.168,0.168,0.168,0.168,0.168,84.488,0.9536,247.836,0.3564,248.0,220.0,276.0,4.6648,1.2124,3.7152,0.6316,56.468,0.752,247.864,0.3572,248.0,220.0,276.0,1.742,1.7916,3.4884,0.1692,2.3632,3.4964
instance_1310,300.0,26700.0,300.0,26700.0,0.0,0.0,0.0448,1.2392,2.7192,0.5716,4.0,3.9752,0.3732,0.0,0.3732,0.3732,0.0,0.0,0.0,0.0,0.3732,0.1392,0.3396,0.4004,15.19,0.1232,0.0996,0.0,0.4116,8.0404,0.0224,0.5656,0.0156,0.03,11.8752,0.2404,0.0444,0.0,0.0444,0.0444,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,17774.4,0.0796,17360.0,18336.0,18336.0,17360.0,18012.0,17508.0,17656.0,108.864,0.0712,105.828,111.872,111.872,105.828,109.424,108.544,108.644,0.248,3.1208,0.0008,0.7844,0.4872,0.026,0.3952,0.0908,0.2,0.0004,1.452,0.0,0.0008,0.0004,0.0,0.0004,0.0,0.0004,37.488,1.0328,51.752,0.8096,52.0,40.0,64.0,8.1332,1.2072,3.5272,0.3948,36.4112,1.1204,51.444,0.8032,52.0,40.0,64.0,7.1232,1.6336,3.4952,0.3876,2.6948,3.0168
instance_1246,3600.0,72000.0,3600.0,72000.0,0.0,0.0,0.2,1.506,2.5968,0.8,4.0,3.3356,0.0224,0.0,0.0224,0.0224,0.0,0.0,0.0,0.0,0.0224,0.3948,0.0156,0.0292,14.6504,0.3276,0.2488,0.0,1.6,12.132,0.004,0.9284,0.0008,0.0084,11.3932,0.7412,0.0716,0.3244,0.054,0.0908,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,198.36,0.936,132.0,380.0,260.0,148.0,216.0,164.0,188.0,219.896,0.3688,176.764,278.0,246.284,194.284,233.36,204.268,217.776,0.6808,2.7824,0.0012,2.5772,1.3708,0.124,0.9864,0.3108,0.6064,0.0112,2.5796,0.0012,0.0708,0.0204,0.004,0.014,0.006,0.0096,197.668,1.6388,689.88,0.3064,688.0,636.0,748.0,4.2444,1.2976,3.4672,1.1116,160.628,0.804,686.44,0.34,684.0,632.0,744.0,1.4684,1.984,3.3656,0.156,1.9116,2.458
instance_1056,1600.0,6816.0,1572.0,6792.0,0.0712,0.014,0.9256,1.9528,2.356,0.0,4.0,2.672,0.0308,0.21,0.0304,0.0408,0.4808,0.0,0.0,3.8964,0.0308,1.1132,0.0072,0.0636,10.678,0.8652,0.6404,0.0,4.0,12.8848,0.014,1.5016,0.0,0.0284,8.8816,1.842,0.06,1.0936,0.014,0.1156,0.0468,0.9152,0.0188,0.0944,11.622,0.4328,0.9436,0.2352,1.2844,9.03,16.0,0.0,16.0,16.0,0.0,15785.2,0.084,15192.0,16408.0,16408.0,15192.0,15944.0,15604.0,15908.0,95.528,0.2384,86.832,106.028,106.028,86.832,102.62,92.812,94.552,1.5208,2.3124,0.018,4.0,2.7464,0.338,2.218,0.8008,1.4468,0.32,2.9056,0.0136,1.9296,0.5968,0.0916,0.4212,0.1552,0.2636,70.676,0.9784,346.14,0.3248,348.0,312.0,380.0,3.8108,0.7916,3.4116,0.1652,57.296,0.9716,346.788,0.3268,348.0,312.0,384.0,1.4912,1.558,3.3548,0.1612,1.3024,2.2208
instance_729,2200.0,9372.0,2156.0,9336.0,0.0816,0.0156,0.9236,2.0008,2.348,0.0,4.0,2.7868,0.0224,0.2252,0.0224,0.0296,0.5388,0.0,0.0,3.88,0.0224,1.142,0.0068,0.0496,10.7028,0.9384,0.684,0.0,4.0,13.3492,0.0112,1.6132,0.0016,0.0324,9.3668,1.9896,0.0444,1.1296,0.0136,0.096,0.0336,0.9548,0.012,0.0704,11.7536,0.4304,0.9816,0.2184,1.4284,9.1716,16.0148,0.0608,16.0,20.0,0.098,15363.6,0.1232,14680.0,16208.0,16208.0,14680.0,15948.0,15040.0,15356.0,123.632,0.2784,115.312,138.948,138.948,115.312,137.104,118.196,121.5,1.5828,2.4296,0.0028,4.0,2.8812,0.2828,2.3656,0.7556,1.5928,0.3624,2.5516,0.0216,1.6048,0.674,0.1092,0.5024,0.1856,0.3172,71.068,1.22,479.52,0.2792,480.0,436.0,520.0,3.6444,0.8416,3.4208,0.1412,57.692,1.0752,478.92,0.2704,480.0,436.0,520.0,1.2904,1.466,3.3752,0.1292,1.2696,2.3648
instance_1181,60000.0,252000.0,58688.0,250568.0,0.0896,0.0228,0.9368,1.986,2.346,0.0,4.0,2.8084,0.0008,0.2428,0.0008,0.0016,0.5836,0.0,0.0,3.8724,0.0008,1.1596,0.0,0.0028,10.8316,0.9048,0.6864,0.0,4.0,13.4296,0.0004,1.6024,0.0,0.0016,9.3216,1.9728,0.0016,1.1732,0.0004,0.0056,0.0012,0.9812,0.0004,0.0036,11.8576,0.4104,0.9736,0.1404,1.6,9.0172,20.1392,0.1456,20.0,24.0,0.604,41.932,1.4336,20.0,112.0,60.0,24.0,48.0,32.0,40.0,244.164,0.8704,149.176,454.0,312.0,179.0,277.2,202.544,240.284,1.5584,2.338,0.0004,4.0,2.8332,0.34,2.2504,0.81,1.522,0.3688,2.6044,0.004,2.8,0.6996,0.1116,0.4964,0.1884,0.3148,1834.0,1.0904,12783.6,0.0528,12786.0,12420.0,12920.0,2.4108,1.6864,3.3976,0.0756,1082.52,0.484,12785.6,0.0384,12802.0,12612.0,12940.0,0.3328,1.5284,3.3116,0.0288,0.9152,1.1452
instance_417,2016.0,7360.0,1192.0,5728.0,2.7652,1.1396,0.8324,1.8176,2.6652,0.0,4.0,5.7744,0.0472,0.676,0.0268,0.0672,3.5684,0.0,0.0892,2.0112,0.0472,1.2252,0.0196,0.0948,10.7144,0.2104,0.2828,0.0,1.0,7.172,0.0188,1.3624,0.0056,0.0364,8.5752,1.6256,0.0248,1.1388,0.014,0.042,0.0748,0.8756,0.0252,0.1424,12.4968,1.2988,0.6604,0.7528,2.082,12.2132,26.1416,0.3092,20.0,28.0,2.8404,16495.2,0.1436,15784.0,17372.0,17372.0,15784.0,17164.0,15964.0,16508.0,88.692,0.2336,77.896,92.952,92.952,77.896,92.476,87.148,91.392,0.2936,5.3064,0.0,1.5848,0.8936,0.0008,0.3936,0.0112,0.1012,0.2672,2.5332,0.0476,0.54,0.5236,0.0692,0.428,0.088,0.2128,82.232,0.7584,194.984,0.3732,196.0,172.0,220.0,3.5244,0.924,3.2088,0.2388,81.136,0.6208,195.6,0.3652,196.0,172.0,220.0,2.0608,1.5728,3.2032,0.2164,1.2772,2.8832
instance_244,4360.0,16412.0,3652.0,15180.0,0.7756,0.3248,0.9624,1.932,2.41,0.0,4.0,3.7276,0.0136,0.4832,0.0088,0.0264,1.6636,0.0,0.0212,3.57,0.0136,1.6116,0.0012,0.0368,12.0544,1.0476,0.8192,0.0,4.0,13.83,0.0064,1.958,0.0,0.0212,9.846,1.9108,0.0192,1.5888,0.002,0.0484,0.022,1.224,0.0052,0.0568,12.9408,0.6268,1.3624,0.218,1.8668,11.9632,20.0176,0.1184,16.0,24.0,0.4808,14030.4,0.644,8552.0,15388.0,15388.0,8552.0,15240.0,14360.0,14892.0,116.6,0.35,95.408,130.56,130.56,95.408,124.044,112.324,117.272,1.5548,2.4952,0.0016,4.0,2.848,0.31,2.2324,0.7392,1.5196,0.518,3.4788,0.0068,3.7456,0.9804,0.1068,0.6916,0.2164,0.4284,101.028,1.1572,772.36,0.2084,772.0,720.0,824.0,3.1616,0.9156,3.4052,0.1144,94.0,0.8408,773.4,0.214,772.0,720.0,828.0,0.9084,1.5164,3.3888,0.0988,0.436,1.5172
instance_1369,728.0,4788.0,672.0,4732.0,0.3332,0.0472,0.568,1.8608,4.0776,0.0,4.0,4.9472,0.088,4.3824,0.0476,0.5716,1.7516,0.0,3.3948,3.3948,0.088,0.0,0.088,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,1.2772,0.0136,0.044,7.5516,2.6612,0.1752,0.59,0.1252,0.2264,0.1616,4.3616,0.0844,1.0144,2.276,0.512,1.326,0.0732,0.604,3.5796,12.0,0.0,12.0,12.0,0.0,19073.2,0.0432,18872.0,19500.0,19500.0,18872.0,19092.0,18940.0,19080.0,156.836,0.3696,145.148,182.04,182.04,145.148,171.572,145.876,148.784,3.3696,0.0244,3.336,3.404,3.4028,3.336,3.3724,3.3712,3.3716,0.7736,0.0964,0.742,0.8032,0.8032,0.7428,0.7716,0.7712,0.7716,4.4136,1.1264,278.584,0.3792,280.0,244.0,312.0,13.0312,0.4148,3.978,0.0144,4.0,0.0,278.188,0.3756,280.0,244.0,312.0,13.3424,0.3672,3.9764,0.0136,3.5752,3.7224
instance_1601,2592000.0,7760000.0,333780.0,2276000.0,27.054,9.6116,0.5868,2.112,2.8512,0.0,4.0,7.6164,0.0004,18.742,0.0,0.044,7.028,0.0,1.5588,2.7312,0.0004,13.9528,0.0,0.018,13.4408,0.9036,0.8284,0.0,3.9804,13.3732,0.0,10.8328,0.0,0.006,11.0688,1.7748,0.0008,14.7504,0.0,0.0248,,,,,,,,,,,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6064,2.1352,0.0,4.0,4.0,0.5596,4.0,1.3188,3.0352,0.778,3.3832,0.0,2.0,1.5928,0.0,1.3444,0.0,0.8632,121284.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2312,0.0,6.3208,0.0,39816.0,4.06,49360.0,5.6568,49360.0,0.0,0.0,10.0784,3.8428,4.4016,0.8276,0.3752,0.9208
